Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Maldives,MDV,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,12.3650793651,12.5714285714,12.7777777778,15.3205128205,15.8814102564,16.4423076923,17.0032051282,17.5641025641,17.6666666667,17.125,16.9166666667,16.7083333333,16.5,14.4761904762,14.873015873,15.4603174603,15.6666666667,9.5238095238,3.380952381,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,15.6666666667,..,..
Maldives,MDV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,1434670115.62825,1547415774.58697,1677366835.72886,1803080163.22743,1914432188.41054,1988057620.46089,1909655897.16107,2048457065.02178,2330120932.01361,2465649311.27883,2188925394.66519,2705638709.1132,2898372919.56774,3158641504.31851,2900967009.22575,3099261779.2898,3364952163.58153,3444491139.49768,3684339549.43525,3971758368.62202,4129505319.81871,4400906161.41409,4711369802.50414,5119751628.95,5493408292.58091,3685591966.2214,5074588096.66896,5780294641.89136
Mali,MLI,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,4.1899501841,4.6081871345,5.0264240849,5.4446610353,5.8628979857,6.2590155945,6.6551332034,7.0512508122,7.4473684211,7.8434860299,7.8754061079,7.9073261858,7.9392462638,7.9711663418,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,8.0030864198,..,..
Mali,MLI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4540958263.56354,4685005096.54492,4862095199.48081,4906876185.26512,5253094838.94342,5506768067.28504,5923722243.04016,6261430310.34669,6257621170.98229,7219807986.60186,7444077477.87234,8122906029.24399,8249623254.49671,8788717883.93358,9198464335.82615,9519823432.35783,9974218416.28021,10453611496.979,11009109646.2422,11362847067.2117,11267770190.6724,11526373211.2665,12342980316.1789,13104764378.326,13871694399.1238,14607651053.629,15301000921.4682,16028741130.4821,15830713976.5248,16313964499.5084,16922029960.6867
Malta,MLT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,48.2772277228,47.5643564356,46.8514851485,46.1386138614,49.1654879774,52.1923620934,55.2192362093,58.2461103253,61.2729844413,64.2998585573,67.3267326733,68.4356435644,68.5148514851,70.6534653465,71.7623762376,72.8712871287,70.8910891089,62.7722772277,80.9900990099,75.4455445545,79.4059405941,91.2871287129,89.1089108911,82.7722772277,82.9702970297,91.0891089109,84.6230029703,80.9990609901,81.859939604,..,..
Malta,MLT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,99.999999495466,99.9999964485413,100,99.999998278826,100,99.9999995796661,100,100,99.9999965451882,99.999999540951,99.9840231200838,99.9663863896217,99.9487547232468,99.931118095047,99.9134897576406,99.8958503496077,99.8782191179984,99.8605850471682,99.8429523203843,99.8253197277443,99.8076855516282,99.7900477360276,99.7724155281172
Malta,MLT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3969095835.33046,4146941071.52367,4381289054.8721,4659172014.52131,4835164585.21951,5089348227.44137,5350207922.81337,5602736392.92752,6705426034.8883,6626657619.86641,6796648861.23412,7073548929.66174,7083470893.27635,7323146769.70907,7506968208.51333,7865403855.12886,8166362456.48445,8073766224.05119,8521346758.81987,8561145756.93887,8913668601.63593,9401545409.21835,10119215994.2817,11091483659.6156,11466536686.6044,12712865430.6498,13655685833.2782,14619603455.7252,13438635854.6526,15091314827.5875,16134998796.0509
Marshall Islands,MHL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,149159090.72316,158117944.689384,167411685.748537,181161632.422145,162496645.864795,152022660.016749,150776995.8882,148884529.250311,150900543.557139,161201143.185881,167232406.794821,164530138.62115,166816749.709112,169793913.90408,170166806.188381,175980179.831813,162524251.720071,168534754.744632,177714445.945776,177333842.222215,175012775.204431,181331522.43948,179232486.96044,182997300,186921294.824321,193900558.836132,204873799.745564,226094278.513933,219659676.809976,222102953.376059,220602590.759702
Mauritania,MRT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,15.8531473112,15.8355439838,15.8179406563,15.8003373289,15.7827340014,15.765130674,15.7475273466,15.7299240191,15.7123206917,15.0830222048,14.4537237178,13.8244252309,13.195126744,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,13.2462173315,..,..
Mauritania,MRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2910027139.12585,3080951582.46319,2986651904.55419,3279935160.78821,3470788901.50601,3330406023.43253,3422918201.28751,3548648090.6789,3409611140.12319,3382351509.91544,3429078153.56307,3666653931.15854,3840187785.65018,4169149302.27254,4933487730.44979,4836326500.63854,4820314429.77919,4825032354.55917,4951459276.6896,5158072941.65405,5388639482.10054,5612311840.28421,5852228252.89076,6166863896.68677,6244622451.96817,6636194355.30261,6952885075.21368,7171275533.99903,7145411799.62139,7198481880.56977,7657463958.91922
Mauritius,MUS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,21.2868047983,21.6430388949,21.9992729916,22.3555070883,22.3191566703,22.2828062523,22.2464558342,22.2101054162,22.1737549982,23.5671876893,24.9606203805,26.3540530716,25.7360959651,25.1181388586,24.7909850963,22.9007633588,27.8444202108,22.9734641948,23.155216285,20.756088695,21.1559432933,22.1010541621,22.5372591785,22.2464558342,22.5372591785,22.1737549982,21.4830970556,21.6284987277,22.0647037441,..,..
Mauritius,MUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4487792561.84826,4715865005.16452,4910919918.93151,5121487228.29028,5407667941.33109,5715227834.38157,6062253049.4966,6220534375.14893,6730791855.59575,6956107854.23256,7068443337.88459,7487280094.82553,7811480809.50426,7950333241.41915,8337160251.7456,8814630766.63288,9289471624.25339,9597424761.29619,10017523547.3152,10425991883.2378,10790496900.1707,11153101416.1964,11579927241.3987,12007291045.6489,12471068851.5812,12962177523.4319,13481538349.276,13871328044.4569,11853530018.5804,12257000315.9465,13345493636.1536
Mexico,MEX,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,22800000,519800000,17000000,6000000,60200000,48200000,173600000,..,72000000,..,..,421700000,30000000,53100000,306500000,38900000,288500000,793000000,267900000,42300000,140550000,1046500000,1424600000,..,..,537300000,..,14700000,..,..
Mexico,MEX,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,23.7409464363,23.9697800137,24.198613591,24.4274471683,24.6562807457,24.885114323,25.1139479003,25.3427814777,25.571615055,25.8004486323,27.1205005477,28.020766126,28.2083214548,28.5834321125,28.8835206386,29.5024532237,29.9266658664,28.7484808018,29.8700616682,29.8137950695,31.0329047069,30.6277851966,31.8581481537,32.1319789338,32.4759554068,32.9497201674,44.4626841768,44.7184296925,44.8170243434,..,..
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,39.5926569181504,39.77693455551,39.959240354677,40.1396047419486,40.318105067581,40.4946451584368,40.6693180811485,40.8420934755778,41.0130993031376,41.182264543432,41.3496652352526,41.5154774439404,41.6795917218201,41.842083990171,42.0029610367773,42.1621639398893,42.3197577947125,42.4756995910545,42.6300240465305,42.7827436572252,42.8921018203856,42.9660419911967,43.0378794213272
Mexico,MEX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,716775997749.896,737325961696.166,769725007401.88,724231953186.783,769266848154.144,824645415837.671,875650385706.693,899774819969.384,945027050970.19,940766441369.285,938540700842.89,949667521894.28,983527357387.617,1004311720890.22,1052569034881.34,1074439987294.73,1084575521990.53,1016298775445.66,1066822387723.37,1103564231662.5,1142776194576.73,1152513808404.8,1181370028505.37,1213294467527.59,1234800029873.99,1257912134256.87,1282719194430.88,1279151326624.44,1168484439054.37,1236698568609.36,1284907941291.86
"Micronesia, Fed. Sts.",FSM,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,271692897.593468,293810479.333976,292240000.157136,312739072.232645,302786553.06921,284434849.521501,292542710.018472,296563529.330979,310899125.003711,317638182.0248,319375655.487445,324396608.28907,314404696.27295,320824422.528081,320564377.351049,314678221.396249,307099219.76208,310456119.002577,317470533.372672,327593318.653529,321477741.865646,309648107.466093,302508316.50838,316489900,319338880.100054,327904142.657279,328598163.580178,332458532.270118,323256963.899743,316713300.662906,314095835.368171
Moldova,MDA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.1505791506,27.5118800119,25.8731808732,24.2344817345,26.0815906754,22.110997111,21.6262116262,21.1414261414,20.6566406566,12.9789129789,12.8601128601,12.8304128304,12.6522126522,12.6522126522,12.6819126819,12.6819126819,13.1422631423,12.8452628453,12.6373626374,12.577962578,12.6225126225,12.4591624592,12.4294624295,12.474012474,12.5185625186,12.474012474,12.4294624295,12.4591624592,12.5631125631,..,..
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,40.3532833936746,42.2613658439284,44.215875203015,46.2174022201799,48.2670507348227,50.4554744500093,52.7706297271939,55.1178070219143,57.4970577802968,59.9084223530468,62.3519541224671,64.8276934667383,67.335689452346,69.8759820633143,72.4486241090461,72.7737317804146,73.105944709261,73.4444441363939,73.7892172048201,74.139722176232,74.4959377621607,74.857571030961,75.2243421159045
Moldova,MDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,4465702631.51171,4203250595.6523,4272480846.597,3992966943.15481,3858473655.34395,3939799325.09765,4180127099.6599,4506176999.1264,4803584679.16611,5159049932.62678,5545978685.28,5812185653.11732,5986551235.83796,6453502240.93868,6066292089.47556,6496998834.32279,6875005021.06249,6834460782.06165,7452560230.183,7825160358.24186,7798692878.40136,8161021269.62649,8501793857.25081,8848292582.21287,9162611725.92358,8404315965.96149,9575037162.28502,9094802867.29332
Monaco,MCO,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Monaco,MCO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3292580662.11457,3262489148.37784,3334773663.44428,3405375867.16928,3443200492.1509,3520233452.16959,3643556568.78068,3763813663.99489,3910987404.0302,3996549408.74794,4037573814.13917,4081483913.13074,4182316327.01844,4260763182.64158,4507633843.73748,5158474677.53577,5196627416.06878,4607616461.48132,4702773879.94011,5033019496.12431,5083964623.45956,5570860895.5028,5971240222.22561,6261649890.82388,6447251742.39326,6250989566.82201,6612318443.51693,7080699415.97797,6159422994.34281,7506326878.49469,8339290931.81964
Mongolia,MNG,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,3.1424375918,3.2056929854,3.2689483791,3.3322037727,3.3954591664,3.45871456,3.5219699537,3.5852253473,3.648480741,3.7117361346,3.7749915283,3.8382469219,3.7533039648,3.9647577093,3.9916789036,4.0186000979,4.0455212922,3.8969652472,3.7484092022,3.5998531571,3.4512971121,3.3027410671,3.154185022,3.3950073421,3.3950073421,3.3950073421,3.3950073421,3.3950073421,..,..
Mongolia,MNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,18.2558746064024,19.2154060889655,20.1966350593652,21.198539835855,22.2200837957128,23.2589073627538,24.3155537506641,25.3886337327289,26.4774145319583,27.5791085399557,28.6950318325097,29.6201552017969,30.4405847355056,31.2710632851545,32.1111890046251,32.9616503604042,33.8220542330642,34.6919863535641,35.5777930570137,36.4795704442769,37.397381385685,38.3305158054359,39.2801550444961
Mongolia,MNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3170771527.90814,3070296387.65315,3135828262.42822,3335782058.86711,3410339918.29364,3543231097.14284,3661572769.35615,3773996564.97664,3817248910.66296,3929961221.71521,4115965440.05725,4404273778.31917,4872245746.85238,5225662152.64429,5672782077.14901,6254129712.42599,6810770268.31901,6724368909.15607,7152385862.09146,8389088993.66654,9422609644.69237,10520241544.9149,11349786311.9875,11619892590.6941,11793003947.8926,12457761002.7432,13422599720.3616,14174566537.4555,13528524951.0287,13749955731.6936,14441951078.838
Montenegro,MNE,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.8692801581273,83.987396252162,84.0797595975001,84.1714344496067,84.2625887955667,84.3532960260961,84.4435562842963,84.5334464206919,84.6229619451632,84.7121033654532,84.8007952614819,84.8891087920292,84.9535745120898,85.0132203387945,85.072199534961,85.095559581582,85.1189179871969
Montenegro,MNE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2736010099.90435,2870074754.75588,2600287781.64139,2680896704.41373,2710382244.12711,2761986207.28668,2830556912.75965,2955838797.30471,3079410727.33931,3343205923.09283,3570883265.45237,3828799329.0696,3606916694.21482,3705541738.49878,3825173338.5745,3720983620.19194,3853040581.41813,3921767211.59682,4054730077.57718,4174315433.82382,4371195571.75916,4593160022.61922,4779777587.71771,4048142110.54292,4576160079.60802,4869340027.24234
Morocco,MAR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114000000,..,..,239530000,..,..,..,..
Morocco,MAR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,53.0005280084,52.9669274708,53.6965391446,54.0325445207,54.4140546249,55.9307828925,57.4475111602,58.9642394278,60.4809676955,65.792252676,71.1035376566,68.559496952,66.0154562473,63.4714155426,60.927374838,58.3833341333,55.8392934287,53.295252724,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,50.7512120194,..,..
Morocco,MAR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,41.5165660778488,41.9554705885828,42.3930789891231,42.8282734665875,43.2616173654718,43.8053962224826,44.3692827735523,44.9293885612251,47.7395908369048,50.6023612242051,53.5176705405434,56.4821946282053,59.4948214949835,62.5533641207181,65.6567410963589,68.2829129290842,69.9010903640328,71.5253186951615,73.1541232511864,73.5840758093087,73.9121802066915,74.5927129602629,74.8241993528604
Morocco,MAR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,43704591004.544,43380918430.9002,47974090254.8843,45380875814.1028,50995795428.8466,50199902853.4782,53833649265.2898,54747239388.7725,56160912155.7573,60497559620.7789,62754238001.606,66626866131.8459,69672633474.8662,71896757928.9618,77498104932.5221,80164867241.3167,84721870674.8237,87895356582.8232,90971304769.4422,95997146621.9656,98936909179.3524,103015299181.348,105816536606.04,110413823841.592,110989284688.174,116603009678.139,120177639735.159,123651944968.713,114775951852.213,123982113010.809,125542482435.602
Mozambique,MOZ,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,25500000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,0.7825359421,0.8141130689,0.8456901957,0.8772673225,0.9088444492,0.940421576,0.9719987028,1.0035758296,1.0351529564,1.0741260404,1.1296687617,1.1852114829,1.2407542042,1.2962969254,1.3418158655,1.3873348055,1.4328537455,1.4783726856,1.5238916256,1.5694105657,1.6149295057,1.6604484457,1.7059673858,1.7514863258,1.7514863258,1.7514863258,1.7514863258,1.7514863258,1.7514863258,..,..
Mozambique,MOZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2806992350.59937,3114089525.00613,3314642610.85013,3385008953.52437,3747066497.85064,4189780379.08586,4624228447.72781,5170672900.3853,5210292403.59676,5879902615.65954,6448401314.435,6913827631.93056,7481086789.73586,7953294766.92377,8741520167.29262,9410189984.44687,10057425620.5829,10653727556.9369,11365367724.1329,12176179697.5618,13149604768.3812,14013719723.4859,15093136077.3533,16208985769.615,16970320249.5828,17418032489.647,18025040003.7281,18442825714.2874,18217911226.1181,18651029765.1561,19464182832.5048
Myanmar,MMR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,5.2670149334,5.333366459,5.4001007198,5.4674473571,5.534258165,5.6003035024,5.6670377632,5.7337720241,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,5.8015013966,..,..
Myanmar,MMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,27.5142565951058,28.9612262131022,30.4343032817297,31.93373856325,33.4594569762946,35.0113823110854,36.589093422906,38.1928484476628,39.8225682572276,41.477826226413,43.1592342519646,44.6684450068363,45.9844227449976,47.3160815381986,48.6638585833252,50.0312744185068,51.4178037948084,52.8225744437326,54.2449405890936,55.6836944657001,56.7710258366465,57.3254756258899,57.3964993719658
Myanmar,MMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7406889912.42163,7854222379.2768,8441557858.14686,9028081640.20486,9609735241.63158,10152837401.3288,10748424484.3639,11924853515.2014,13564035598.3199,15102739399.1412,16918921354.5226,19261176300.6656,21873889689.1721,24841946848.8961,28090305003.4835,31458735736.7268,34684925159.3171,38344187918.5942,42038435487.0408,44389007199.368,47643906812.0614,51658382888.3251,55786360663.8555,59687411768.8224,63291300052.9042,67174922732.934,71386026081.9,76082591310.7525,69198374500.1614,60883240301.8197,63341396862.6989
Namibia,NAM,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,0.7784229829,0.7967603912,0.8150977995,0.8334352078,0.8157090465,0.8401589242,0.864608802,0.9077017115,0.8971410313,0.8793467993,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,0.8615525672,..,..
Namibia,NAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4536302039.10592,4464649372.02005,4541882425.73877,4718971067.42416,4869568737.86144,5075069422.96386,5242119678.32805,5418741285.63406,5607973667.33031,5674032719.94258,5945742924.34569,6197830193.6963,6958275950.69608,7134269025.97086,7638888381.86825,8049405616.20712,8262699735.19694,8287154923.12437,8787636883.68937,9235045191.83414,9702493818.43111,10247261642.7308,10871578021.6669,11335161083.5061,11338991738.8743,11222511852.4612,11341464134.0932,11246291706.3317,10335184546.1643,10699464453.1698,11508641306.1157
Nauru,NRU,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,43280354.6959018,39885817.0726938,36491279.4494859,33945376.2320799,56009870.7829318,52615333.1597238,51766698.7539218,56858505.1887338,74679827.7105757,78074365.3337837,89955247.0150117,84863440.5801997,91652515.8266157,85712074.9860017,92501150.2324177,100138859.884636,104382031.913646,107776569.536854,109473838.348458
Nepal,NPL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,8.3690705409,8.3576229652,8.3461753895,8.3347278138,8.3232802381,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,8.3118326623,..,..
Nepal,NPL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,26.7410655283817,27.0376871451692,27.2995745029258,27.5605430954699,27.8205510220552,28.0795590419156,28.3375311333259,28.5945370855496,28.8504224550179,29.1051468201498,29.358671635599,29.6110595104759,29.8626529684017,28.4325660047717,26.9763865296721,25.4942189360671,23.9865548091818,22.4536265748055,20.8958654198582,19.3135408018988,17.7071179880758,16.0769008740826,16.1166371410422
Nepal,NPL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9139622828.50364,9491484600.37012,10271305230.739,10627560511.4602,11193827136.3901,11758960097.4829,12113656132.2792,12648180086.0534,13432367249.1022,14077106389.2509,14094019072.1486,14650033446.5185,15336036389.0353,15869604860.6423,16403555931.4003,16963173130.0312,17998713636.9466,18814609495.5335,19720799103.042,20395607122.6885,21348110921.6752,22100664530.8415,23429242187.1925,24360801337.6944,24466311310.4392,26662720424.9923,28695053255.3378,30605298856.5306,29880069381.1957,31325711842.6594,33084084558.2218
